Fact id,Fact,SF,Fact_readable,SF_readable,Fact actions,Recourse,uncertainty,fidelity,sparsity,num_cfs,exceptionality,Value,Found
1419,"[6.0, 9.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[20.0, 3.0, 0.0, 1.0, 0.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {17: 1}]","Agent: 20.0 Monster: 3.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","[1, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1419,"[6.0, 9.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[5.0, 3.0, 0.0, 1.0, 0.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {17: 1}]","Agent: 5.0 Monster: 3.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","[1, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1419,"[6.0, 9.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[6.0, 3.0, 0.0, 1.0, 0.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {17: 1}]","Agent: 6.0 Monster: 3.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","[1, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1419,"[6.0, 9.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[21.0, 3.0, 0.0, 1.0, 0.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {17: 1}]","Agent: 21.0 Monster: 3.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","[1, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1419,"[6.0, 9.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[11.0, 3.0, 0.0, 1.0, 0.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {17: 1}]","Agent: 11.0 Monster: 3.0 Trees: [{7: 1}, {17: 1}, {22: 2}]","[1, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1459,"[6.0, 9.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[11.0, 8.0, 2.0, 2.0, 1.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 11.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","[3, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
1459,"[6.0, 9.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[11.0, 8.0, 2.0, 2.0, 1.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 11.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","[3, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
1459,"[6.0, 9.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[11.0, 8.0, 2.0, 2.0, 1.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 11.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","[3, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
1459,"[6.0, 9.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[11.0, 8.0, 2.0, 2.0, 1.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 11.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","[3, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
1459,"[6.0, 9.0, 2.0, 1.0, 1.0, 1.0, 1.0]","[11.0, 8.0, 2.0, 2.0, 1.0, 1.0, 2.0]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}, {22: 1}]","Agent: 11.0 Monster: 8.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 1}, {22: 2}]","[3, 0, 3]",,1.0,1.0,1.0,1,1.0,0,0
1472,"[15.0, 18.0, 2.0, 1.0, 2.0, 0.0, 2.0]","[6.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {22: 2}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1472,"[15.0, 18.0, 2.0, 1.0, 2.0, 0.0, 2.0]","[6.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {22: 2}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1472,"[15.0, 18.0, 2.0, 1.0, 2.0, 0.0, 2.0]","[6.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {22: 2}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1472,"[15.0, 18.0, 2.0, 1.0, 2.0, 0.0, 2.0]","[6.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {22: 2}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1472,"[15.0, 18.0, 2.0, 1.0, 2.0, 0.0, 2.0]","[6.0, 3.0, 2.0, 1.0, 2.0, 2.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {22: 2}]","Agent: 6.0 Monster: 3.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 2}, {22: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1481,"[16.0, 18.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[11.0, 9.0, 2.0, 2.0, 1.0, 2.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 11.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1481,"[16.0, 18.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[6.0, 9.0, 2.0, 2.0, 1.0, 2.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1481,"[16.0, 18.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[20.0, 9.0, 2.0, 2.0, 1.0, 2.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 20.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1481,"[16.0, 18.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[1.0, 9.0, 2.0, 2.0, 1.0, 2.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 1.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1481,"[16.0, 18.0, 1.0, 0.0, 1.0, 1.0, 2.0]","[16.0, 9.0, 2.0, 2.0, 1.0, 2.0, 1.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 16.0 Monster: 9.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {17: 2}, {22: 1}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1516,"[16.0, 23.0, 0.0, 2.0, 0.0, 0.0, 1.0]","[21.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{7: 2}, {22: 1}]","Agent: 21.0 Monster: 8.0 Trees: [{2: 1}, {7: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1516,"[16.0, 23.0, 0.0, 2.0, 0.0, 0.0, 1.0]","[0.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{7: 2}, {22: 1}]","Agent: 0.0 Monster: 8.0 Trees: [{2: 1}, {7: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1516,"[16.0, 23.0, 0.0, 2.0, 0.0, 0.0, 1.0]","[20.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{7: 2}, {22: 1}]","Agent: 20.0 Monster: 8.0 Trees: [{2: 1}, {7: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1516,"[16.0, 23.0, 0.0, 2.0, 0.0, 0.0, 1.0]","[1.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{7: 2}, {22: 1}]","Agent: 1.0 Monster: 8.0 Trees: [{2: 1}, {7: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1516,"[16.0, 23.0, 0.0, 2.0, 0.0, 0.0, 1.0]","[11.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{7: 2}, {22: 1}]","Agent: 11.0 Monster: 8.0 Trees: [{2: 1}, {7: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1534,"[1.0, 3.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[0.0, 19.0, 0.0, 0.0, 0.0, 2.0, 1.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 0.0 Monster: 19.0 Trees: [{17: 2}, {22: 1}]","[0, 3, 4]",,1.0,1.0,1.0,1,1.0,0,0
1534,"[1.0, 3.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[6.0, 19.0, 0.0, 0.0, 0.0, 2.0, 1.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 6.0 Monster: 19.0 Trees: [{17: 2}, {22: 1}]","[0, 3, 4]",,1.0,1.0,1.0,1,1.0,0,0
1534,"[1.0, 3.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[21.0, 19.0, 0.0, 0.0, 0.0, 2.0, 1.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 21.0 Monster: 19.0 Trees: [{17: 2}, {22: 1}]","[0, 3, 4]",,1.0,1.0,1.0,1,1.0,0,0
1534,"[1.0, 3.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[1.0, 19.0, 0.0, 0.0, 0.0, 2.0, 1.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 1.0 Monster: 19.0 Trees: [{17: 2}, {22: 1}]","[0, 3, 4]",,1.0,1.0,1.0,1,1.0,0,0
1534,"[1.0, 3.0, 0.0, 2.0, 2.0, 1.0, 2.0]","[11.0, 19.0, 0.0, 0.0, 0.0, 2.0, 1.0]","Agent: 1.0 Monster: 3.0 Trees: [{7: 2}, {12: 2}, {17: 1}, {22: 2}]","Agent: 11.0 Monster: 19.0 Trees: [{17: 2}, {22: 1}]","[0, 3, 4]",,1.0,1.0,1.0,1,1.0,0,0
1536,"[11.0, 14.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[6.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{17: 1}, {22: 1}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 1}, {22: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1536,"[11.0, 14.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[6.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{17: 1}, {22: 1}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 1}, {22: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1536,"[11.0, 14.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[6.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{17: 1}, {22: 1}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 1}, {22: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1536,"[11.0, 14.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[6.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{17: 1}, {22: 1}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 1}, {22: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1536,"[11.0, 14.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[6.0, 4.0, 2.0, 1.0, 2.0, 1.0, 1.0]","Agent: 11.0 Monster: 14.0 Trees: [{17: 1}, {22: 1}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 2}, {7: 1}, {12: 2}, {17: 1}, {22: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1562,"[21.0, 23.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[21.0, 23.0, 2.0, 0.0, 0.0, 1.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {17: 1}]","[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
1562,"[21.0, 23.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[21.0, 23.0, 2.0, 0.0, 0.0, 1.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {17: 1}]","[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
1562,"[21.0, 23.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[21.0, 23.0, 2.0, 0.0, 0.0, 1.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {17: 1}]","[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
1562,"[21.0, 23.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[21.0, 23.0, 2.0, 0.0, 0.0, 1.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {17: 1}]","[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
1562,"[21.0, 23.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[21.0, 23.0, 2.0, 0.0, 0.0, 1.0, 0.0]","Agent: 21.0 Monster: 23.0 Trees: [{7: 1}, {12: 1}, {17: 1}, {22: 2}]","Agent: 21.0 Monster: 23.0 Trees: [{2: 2}, {17: 1}]","[1, 0, 1]",,1.0,1.0,1.0,1,1.0,0,0
1576,"[16.0, 19.0, 1.0, 2.0, 2.0, 0.0, 0.0]","[1.0, 9.0, 2.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","Agent: 1.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1576,"[16.0, 19.0, 1.0, 2.0, 2.0, 0.0, 0.0]","[21.0, 9.0, 2.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","Agent: 21.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1576,"[16.0, 19.0, 1.0, 2.0, 2.0, 0.0, 0.0]","[6.0, 9.0, 2.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","Agent: 6.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1576,"[16.0, 19.0, 1.0, 2.0, 2.0, 0.0, 0.0]","[11.0, 9.0, 2.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","Agent: 11.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1576,"[16.0, 19.0, 1.0, 2.0, 2.0, 0.0, 0.0]","[15.0, 9.0, 2.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 19.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","Agent: 15.0 Monster: 9.0 Trees: [{2: 2}, {7: 1}, {12: 1}, {17: 1}]","[3, 0, 4]",,1.0,1.0,1.0,1,1.0,0,0
1666,"[16.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[11.0, 19.0, 0.0, 0.0, 1.0, 2.0, 2.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","Agent: 11.0 Monster: 19.0 Trees: [{12: 1}, {17: 2}, {22: 2}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1666,"[16.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[16.0, 19.0, 0.0, 0.0, 1.0, 2.0, 2.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","Agent: 16.0 Monster: 19.0 Trees: [{12: 1}, {17: 2}, {22: 2}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1666,"[16.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[6.0, 19.0, 0.0, 0.0, 1.0, 2.0, 2.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","Agent: 6.0 Monster: 19.0 Trees: [{12: 1}, {17: 2}, {22: 2}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1666,"[16.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[20.0, 19.0, 0.0, 0.0, 1.0, 2.0, 2.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","Agent: 20.0 Monster: 19.0 Trees: [{12: 1}, {17: 2}, {22: 2}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1666,"[16.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","[6.0, 19.0, 0.0, 0.0, 1.0, 2.0, 2.0]","Agent: 16.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","Agent: 6.0 Monster: 19.0 Trees: [{12: 1}, {17: 2}, {22: 2}]","[1, 1, 0]",,1.0,1.0,1.0,1,1.0,0,0
1669,"[5.0, 8.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[5.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","Agent: 5.0 Monster: 8.0 Trees: [{2: 2}, {17: 1}]","Agent: 5.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1669,"[5.0, 8.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[20.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","Agent: 5.0 Monster: 8.0 Trees: [{2: 2}, {17: 1}]","Agent: 20.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1669,"[5.0, 8.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[21.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","Agent: 5.0 Monster: 8.0 Trees: [{2: 2}, {17: 1}]","Agent: 21.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1669,"[5.0, 8.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","Agent: 5.0 Monster: 8.0 Trees: [{2: 2}, {17: 1}]","Agent: 1.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1669,"[5.0, 8.0, 2.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 18.0, 1.0, 1.0, 0.0, 2.0, 1.0]","Agent: 5.0 Monster: 8.0 Trees: [{2: 2}, {17: 1}]","Agent: 0.0 Monster: 18.0 Trees: [{2: 1}, {7: 1}, {17: 2}, {22: 1}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1671,"[16.0, 23.0, 2.0, 2.0, 1.0, 0.0, 2.0]","[6.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {22: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1671,"[16.0, 23.0, 2.0, 2.0, 1.0, 0.0, 2.0]","[6.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {22: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1671,"[16.0, 23.0, 2.0, 2.0, 1.0, 0.0, 2.0]","[20.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {22: 2}]","Agent: 20.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1671,"[16.0, 23.0, 2.0, 2.0, 1.0, 0.0, 2.0]","[6.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {22: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1671,"[16.0, 23.0, 2.0, 2.0, 1.0, 0.0, 2.0]","[6.0, 4.0, 1.0, 1.0, 1.0, 1.0, 0.0]","Agent: 16.0 Monster: 23.0 Trees: [{2: 2}, {7: 2}, {12: 1}, {22: 2}]","Agent: 6.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1757,"[1.0, 4.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[20.0, 23.0, 1.0, 2.0, 2.0, 0.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 2}, {22: 2}]","Agent: 20.0 Monster: 23.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1757,"[1.0, 4.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[21.0, 23.0, 1.0, 2.0, 2.0, 0.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 2}, {22: 2}]","Agent: 21.0 Monster: 23.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1757,"[1.0, 4.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[6.0, 23.0, 1.0, 2.0, 2.0, 0.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 2}, {22: 2}]","Agent: 6.0 Monster: 23.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1757,"[1.0, 4.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[1.0, 23.0, 1.0, 2.0, 2.0, 0.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 2}, {22: 2}]","Agent: 1.0 Monster: 23.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1757,"[1.0, 4.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[16.0, 23.0, 1.0, 2.0, 2.0, 0.0, 0.0]","Agent: 1.0 Monster: 4.0 Trees: [{2: 1}, {7: 1}, {12: 1}, {17: 2}, {22: 2}]","Agent: 16.0 Monster: 23.0 Trees: [{2: 1}, {7: 2}, {12: 2}]","[3, 3, 3]",,1.0,1.0,1.0,1,1.0,0,0
1843,"[15.0, 18.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[20.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}, {22: 2}]","Agent: 20.0 Monster: 3.0 Trees: [{7: 1}, {12: 1}, {22: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
1843,"[15.0, 18.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[0.0, 3.0, 0.0, 1.0, 1.0, 0.0, 1.0]","Agent: 15.0 Monster: 18.0 Trees: [{2: 2}, {7: 2}, {12: 2}, {17: 2}, {22: 2}]","Agent: 0.0 Monster: 3.0 Trees: [{7: 1}, {12: 1}, {22: 1}]","[1, 1, 1]",,1.0,1.0,1.0,1,1.0,0,0
